time,Inputshaft_rpm,InputShaft_torque,Propeller_torque,ShipSpeed
70.848,78.47421646,17324.69436,48538.1774,5
70.849,78.48820477,17323.62563,48565.7276,5
70.85,78.50275698,17322.48162,48596.3387,5
70.851,78.51769199,17321.2759,48629.63,5
70.852,78.53282412,17320.0227,48665.1928,5
70.853,78.54796542,17318.7368,48702.592,5
70.854,78.56292805,17317.4333,48741.363,5
70.855,78.57752654,17316.12757,48781.0223,5
70.856,78.59158017,17314.83505,48821.0808,5
70.857,78.6049151,17313.57109,48861.0443,5
70.858,78.61736658,17312.35081,48900.4129,5
70.859,78.62878091,17311.18896,48938.6936,5
70.86,78.63901732,17310.09969,48975.4123,5
70.861,78.64794969,17309.09648,49010.1133,5
70.862,78.65546804,17308.19188,49042.3594,5
70.863,78.66147989,17307.39742,49071.745,5
70.864,78.66591133,17306.72342,49097.9063,5
70.865,78.66870793,17306.17883,49120.5174,5
70.866,78.66983539,17305.77113,49139.2905,5
70.867,78.66927992,17305.50615,49153.9894,5
70.868,78.66704842,17305.38799,49164.4345,5
70.869,78.6631684,17305.41895,49170.4953,5
70.87,78.65768763,17305.5994,49172.0917,5
70.871,78.65067358,17305.9278,49169.2046,5
70.872,78.6422126,17306.40064,49161.875,5
70.873,78.63240888,17307.01249,49150.1949,5
70.874,78.62138321,17307.75602,49134.3071,5
70.875,78.60927152,17308.62208,49114.4128,5
70.876,78.59622322,17309.59984,49090.7657,5
70.877,78.5823994,17310.6769,49063.661,5
70.878,78.56797088,17311.83943,49033.4342,5
70.879,78.55311611,17313.07245,49000.4657,5
70.88,78.538019,17314.35995,48965.1709,5
70.881,78.52286663,17315.68517,48927.9875,5
70.882,78.50784698,17317.03086,48889.3755,5
70.883,78.49314658,17318.3795,48849.818,5
70.884,78.47894817,17319.71356,48809.8094,5
70.885,78.46542845,17321.0158,48769.8425,5
70.886,78.45275582,17322.26945,48730.4096,5
70.887,78.44108832,17323.45852,48692.0022,5
70.888,78.43057156,17324.56797,48655.0967,5
70.889,78.42133691,17325.58392,48620.1444,5
70.89,78.41349983,17326.49385,48587.5743,5
70.891,78.40715838,17327.28674,48557.7916,5
70.892,78.40239196,17327.95316,48531.1637,5
70.893,78.39926029,17328.48544,48508.0134,5
70.894,78.39780268,17328.87767,48488.6248,5
70.895,78.39803743,17329.12575,48473.2402,5
70.896,78.3999617,17329.22744,48462.0488,5
70.897,78.40355146,17329.1823,48455.1836,5
70.898,78.40876182,17328.99168,48452.7301,5
70.899,78.41552763,17328.65866,48454.7229,5
70.9,78.42376429,17328.18798,48461.1372,5
70.901,78.43336881,17327.58594,48471.8908,5
70.902,78.44422118,17326.86031,48486.8541,5
70.903,78.45618586,17326.02019,48505.8477,5
70.904,78.46911352,17325.07595,48528.6371,5
70.905,78.48284293,17324.03904,48554.939,5
70.906,78.49720301,17322.92192,48584.4328,5
70.907,78.51201499,17321.73788,48616.7589,5
70.908,78.52709466,17320.50092,48651.5164,5
70.909,78.54225463,17319.22561,48688.2733,5
70.91,78.55730676,17317.92697,48726.5788,5
70.911,78.5720644,17316.62027,48765.9616,5
70.912,78.58634477,17315.32094,48805.9301,5
70.913,78.59997119,17314.04439,48845.9859,5
70.914,78.61277522,17312.80585,48885.6352,5
70.915,78.62459876,17311.62022,48924.3864,5
70.916,78.63529594,17310.50191,48961.7522,5
70.917,78.64473491,17309.46465,48997.2654,5
70.918,78.65279944,17308.52137,49030.4868,5
70.919,78.65939029,17307.68401,49061.0015,5
70.92,78.66442641,17306.96336,49088.4232,5
70.921,78.66784593,17306.3689,49112.4086,5
70.922,78.66960687,17305.9087,49132.6615,5
70.923,78.66968766,17305.5892,49148.9276,5
70.924,78.66808738,17305.4152,49160.9989,5
70.925,78.66482578,17305.38966,49168.7251,5
70.926,78.65994303,17305.5137,49172.0139,5
70.927,78.65349923,17305.78649,49170.8229,5
70.928,78.64557372,17306.20529,49165.1639,5
70.929,78.63626407,17306.76537,49155.1102,5
70.93,78.62568496,17307.46011,49140.7925,5
70.931,78.61396679,17308.28106,49122.3884,5
70.932,78.60125408,17309.21799,49100.126,5
70.933,78.58770372,17310.25907,49074.2873,5
70.934,78.57348309,17311.39101,49045.1993,5
70.935,78.55876803,17312.59922,49013.2229,5
70.936,78.54374062,17313.86807,48978.755,5
70.937,78.52858703,17315.18104,48942.2294,5
70.938,78.51349518,17316.52105,48904.1037,5
70.939,78.4986524,17317.87064,48864.8485,5
70.94,78.48424315,17319.21226,48824.9497,5
70.941,78.47044667,17320.52852,48784.9067,5
70.942,78.45743476,17321.80246,48745.2169,5
70.943,78.44536961,17323.01776,48706.3669,5
70.944,78.43440175,17324.15899,48668.8363,5
70.945,78.42466814,17325.21182,48633.0927,5
70.946,78.41629045,17326.1632,48599.5765,5
70.947,78.40937345,17327.00151,48568.6964,5
70.948,78.40400375,17327.71672,48540.8325,5
70.949,78.4002486,17328.30049,48516.3318,5
70.95,78.39815509,17328.74622,48495.4943,5
70.951,78.39774951,17329.04913,48478.5718,5
70.952,78.39903702,17329.20629,48465.7737,5
70.953,78.40200157,17329.21657,48457.2612,5
70.954,78.40660611,17329.08065,48453.1371,5
70.955,78.41279306,17328.80097,48453.4489,5
70.956,78.42048504,17328.38166,48458.1956,5
70.957,78.42958589,17327.82842,48467.3231,5
70.958,78.43998184,17327.14849,48480.7173,5
70.959,78.45154304,17326.35048,48498.2112,5
70.96,78.46412516,17325.4443,48519.5939,5
70.961,78.47757122,17324.441,48544.6059,5
70.962,78.49171363,17323.35267,48572.9367,5
70.963,78.50637626,17322.1923,48604.2354,5
70.964,78.52137667,17320.97365,48638.1207,5
70.965,78.53652842,17319.71109,48674.1766,5
70.966,78.55164337,17318.41948,48711.9537,5
70.967,78.56653404,17317.11402,48750.9835,5
70.968,78.58101591,17315.81009,48790.7869,5
70.969,78.59490974,17314.52313,48830.8711,5
70.97,78.60804372,17313.26846,48870.7337,5
70.971,78.62025562,17312.06111,48909.8788,5
70.972,78.63139473,17310.9157,48947.823,5
70.973,78.6413237,17309.84624,48984.0929,5
70.974,78.64992022,17308.86599,49018.2313,5
70.975,78.65707849,17307.98727,49049.8125,5
70.976,78.66271044,17307.22133,49078.4454,5
70.977,78.66674687,17306.57816,49103.7702,5
70.978,78.66913821,17306.06638,49125.4658,5
70.979,78.66985513,17305.69305,49143.2621,5
70.98,78.6688889,17305.46362,49156.9397,5
70.981,78.66625146,17305.38175,49166.3253,5
70.982,78.66197532,17305.44925,49171.2978,5
70.983,78.65611311,17305.66605,49171.7979,5
70.984,78.64873701,17306.03013,49167.8232,5
70.985,78.63993782,17306.53749,49159.4211,5
70.986,78.62982391,17307.18225,49146.6946,5
70.987,78.61851992,17307.95661,49129.8077,5
70.988,78.60616521,17308.85102,49108.975,5
70.989,78.59291223,17309.85423,49084.4543,5
70.99,78.57892464,17310.95349,49056.5511,5
70.991,78.5643753,17312.13466,49025.6189,5
70.992,78.54944421,17313.3825,48992.0461,5
70.993,78.53431626,17314.68078,48956.2475,5
70.994,78.51917897,17316.01261,48918.6688,5
70.995,78.50422019,17317.36064,48879.7823,5
70.996,78.48962571,17318.70733,48840.0718,5
70.997,78.47557703,17320.0352,48800.0258,5
70.998,78.46224901,17321.32709,48760.1413,5
70.999,78.44980773,17322.56641,48720.9163,5
71,78.43840834,17323.73738,48682.8348,5
71.001,78.42819317,17324.82522,48646.3629,5
71.002,78.41928983,17325.81638,48611.9518,5
71.003,78.41180967,17326.69869,48580.0291,5
71.004,78.4058463,17327.46149,48550.9862,5
71.005,78.40147439,17328.0958,48525.1764,5
71.006,78.39874875,17328.59435,48502.9189,5
71.007,78.39770357,17328.95168,48484.4908,5
71.008,78.39835203,17329.16414,48470.1159,5
71.009,78.40068608,17329.22994,48459.9674,5
71.01,78.40467657,17329.14908,48454.1733,5
71.011,78.41027359,17328.92333,48452.8079,5
71.012,78.41740716,17328.5562,48455.8852,5
71.013,78.42598806,17328.0528,48463.3655,5
71.014,78.43590904,17327.4198,48475.1614,5
71.015,78.44704614,17326.66531,48491.1309,5
71.016,78.45926027,17325.79877,48511.0744,5
71.017,78.47239903,17324.8308,48534.7462,5
71.018,78.48629859,17323.77312,48561.8599,5
71.019,78.50078579,17322.6384,48592.0832,5
71.02,78.51568031,17321.44011,48625.04,5
71.021,78.53079695,17320.19242,48660.3236,5
71.022,78.54594793,17318.91002,48697.5031,5
71.023,78.56094525,17317.60799,48736.1187,5
71.024,78.575603,17316.30166,48775.688,5
71.025,78.58973969,17315.00648,48815.7215,5
71.026,78.60318044,17313.73782,48855.726,5
71.027,78.61575916,17312.51085,48895.2033,5
71.028,78.62732056,17311.34035,48933.6577,5
71.029,78.63772205,17310.24059,48970.6117,5
71.03,78.64683544,17309.22512,49005.6077,5
71.031,78.65454854,17308.30665,49038.2066,5
71.032,78.66076644,17307.49685,49067.9969,5
71.033,78.6654127,17306.80619,49094.6084,5
71.034,78.66843024,17306.24384,49117.7112,5
71.035,78.66978204,17305.81747,49137.0127,5
71.036,78.66945156,17305.53313,49152.2681,5
71.037,78.66744293,17305.39518,49163.2897,5
71.038,78.66378092,17305.40615,49169.9421,5
71.039,78.65851062,17305.56666,49172.1384,5
71.04,78.65169691,17305.87545,49169.8495,5
71.041,78.64342366,17306.32926,49163.1088,5
71.042,78.63379277,17306.92291,49152.003,5
71.043,78.62292287,17307.64933,49136.6679,5
71.044,78.61094796,17308.49961,49117.2953,5
71.045,78.59801575,17309.46312,49094.1331,5
71.046,78.58428589,17310.52767,49067.4721,5
71.047,78.569928,17311.67963,49037.6421,5
71.048,78.55511966,17312.90413,49005.0164,5
71.049,78.54004415,17314.18531,48970.0071,5
71.05,78.52488828,17315.50648,48933.0502,5
71.051,78.50984004,17316.85045,48894.6021,5
71.052,78.49508628,17318.19971,48855.1423,5
71.053,78.48081039,17319.53673,48815.1648,5
71.054,78.46719,17320.8442,48775.1641,5
71.055,78.45439476,17322.10529,48735.6318,5
71.056,78.44258419,17323.30389,48697.0589,5
71.057,78.43190569,17324.4248,48659.9255,5
71.058,78.42249263,17325.45401,48624.6873,5
71.059,78.41446268,17326.37878,48591.7751,5
71.06,78.40791631,17327.18789,48561.5971,5
71.061,78.40293548,17327.87171,48534.5276,5
71.062,78.39958259,17328.4223,48510.8958,5
71.063,78.3978997,17328.83352,48490.9896,5
71.064,78.39790796,17329.10104,48475.057,5
71.065,78.39960734,17329.22236,48463.2961,5
71.066,78.40297664,17329.1968,48455.8474,5
71.067,78.40797374,17329.02548,48452.8011,5
71.068,78.41453613,17328.71126,48454.1991,5
71.069,78.42258177,17328.25865,48460.0261,5
71.07,78.43201006,17327.67375,48470.2068,5
71.071,78.44270317,17326.96413,48484.6165,5
71.072,78.45452754,17326.13874,48503.0833,5
71.073,78.46733559,17325.20778,48525.3809,5
71.074,78.48096755,17324.18256,48551.2317,5
71.075,78.49525354,17323.07541,48580.3186,5
71.076,78.5100157,17321.89951,48612.288,5
71.077,78.52507038,17320.66879,48646.7452,5
71.078,78.54023053,17319.39775,48683.2612,5
71.079,78.55530793,17318.10134,48721.3862,5
71.08,78.57011562,17316.79483,48760.6526,5
71.081,78.58447017,17315.49362,48800.572,5
71.082,78.59819395,17314.21314,48840.6453,5
71.083,78.6111173,17312.96865,48880.377,5
71.084,78.62308061,17311.7751,48919.2762,5
71.085,78.6339363,17310.64698,48956.8554,5
71.086,78.64355053,17309.59812,48992.6426,5
71.087,78.65180489,17308.64156,49026.1942,5
71.088,78.65859781,17307.78939,49057.0935,5
71.089,78.66384574,17307.05256,49084.9502,5
71.09,78.6674842,17306.44075,49109.4132,5
71.091,78.66946852,17305.96219,49130.18,5
71.092,78.66977438,17305.62357,49146.9921,5
71.093,78.6683981,17305.42991,49159.6346,5
71.094,78.66535666,17305.38442,49167.9481,5
71.095,78.66068754,17305.48847,49171.833,5
71.096,78.65444821,17305.7415,49171.2414,5
71.097,78.64671547,17306.14101,49166.1772,5
71.098,78.63758454,17306.68255,49156.7044,5
71.099,78.62716789,17307.35974,49142.9468,5
71.1,78.61559389,17308.16438,49125.077,5
71.101,78.60300527,17309.08646,49103.3156,5
71.102,78.58955738,17310.11436,49077.9366,5
71.103,78.57541633,17311.23497,49049.2622,5
71.104,78.56075692,17312.43387,49017.65,5
71.105,78.54576055,17313.69555,48983.4912,5
71.106,78.53061296,17315.00361,48947.2142,5
71.107,78.51550197,17316.34101,48909.2749,5
71.108,78.50061514,17317.69034,48870.1433,5
71.109,78.48613743,17319.03403,48830.3023,5
71.11,78.47224892,17320.35468,48790.249,5
71.111,78.45912252,17321.63524,48750.4832,5
71.112,78.44692184,17322.85929,48711.4937,5
71.113,78.43579907,17324.01128,48673.7595,5
71.114,78.4258931,17325.07671,48637.7502,5
71.115,78.41732773,17326.04235,48603.9119,5
71.116,78.41021008,17326.89639,48572.6574,5
71.117,78.40462924,17327.62857,48544.3695,5
71.118,78.40065512,17328.23033,48519.4002,5
71.119,78.39833754,17328.69482,48498.0575,5
71.12,78.39770559,17329.01704,48480.5993,5
71.121,78.39876728,17329.19378,48467.2393,5
71.122,78.40150937,17329.22369,48458.1462,5
71.123,78.4058976,17329.10721,48453.4318,5
71.124,78.4118771,17328.84655,48453.1503,5
71.125,78.4193731,17328.4456,48457.306,5
71.126,78.42829185,17327.90988,48465.8527,5
71.127,78.43852189,17327.24641,48478.6854,5
71.128,78.4499354,17326.46363,48495.6432,5
71.129,78.4623899,17325.57129,48516.5197,5
71.13,78.47572998,17324.58029,48541.063,5
71.131,78.48978935,17323.50259,48568.9702,5
71.132,78.50439289,17322.35108,48599.8942,5
71.133,78.51935889,17321.1394,48633.4566,5
71.134,78.53450129,17319.88186,48669.2472,5
71.135,78.54963205,17318.59325,48706.8216,5
71.136,78.56456347,17317.28875,48745.7119,5
71.137,78.5791105,17315.98372,48785.4396,5
71.138,78.59309305,17314.69361,48825.515,5
71.139,78.60633822,17313.43374,48865.4368,5
71.14,78.61868236,17312.21921,48904.7062,5
71.141,78.62997311,17311.06469,48942.8379,5
71.142,78.64007125,17309.9843,48979.3585,5
71.143,78.64885237,17308.99139,49013.8079,5
71.144,78.65620836,17308.09842,49045.7542,5
71.145,78.66204875,17307.3168,49074.8021,5
71.146,78.66630174,17306.65669,49100.5887,5
71.147,78.6689151,17306.1269,49122.7867,5
71.148,78.66985678,17305.73472,49141.1178,5
71.149,78.66911527,17305.4858,49155.3565,5
71.15,78.66669977,17305.38406,49165.3241,5
71.151,78.66264004,17305.43156,49170.8918,5
71.152,78.65698606,17305.62849,49171.9908,5
71.153,78.64980744,17305.97306,49168.612,5
71.154,78.64119255,17306.46158,49160.7972,5
71.155,78.63124749,17307.08838,49148.6411,5
71.156,78.6200948,17307.84594,49132.2984,5
71.157,78.60787197,17308.72491,49111.9786,5
71.158,78.5947298,17309.71429,49087.9347,5
71.159,78.58083056,17310.8015,49060.4645,5
71.16,78.56634602,17311.97259,49029.9148,5
71.161,78.55145533,17313.21243,48996.6711,5
71.162,78.53634287,17314.50494,48961.1455,5
71.163,78.52119594,17315.83328,48923.7781,5
71.164,78.50620247,17317.18016,48885.0379,5
71.165,78.49154868,17318.52804,48845.4092,5
71.166,78.47741676,17319.85943,48805.3801,5
71.167,78.46398259,17321.1571,48765.4452,5
71.168,78.45141354,17322.40439,48726.1029,5
71.169,78.43986636,17323.58537,48687.8412,5
71.17,78.42948518,17324.68514,48651.1283,5
71.171,78.42039969,17325.68996,48616.4163,5
71.172,78.41272349,17326.58746,48584.137,5
71.173,78.40655264,17327.3668,48554.688,5
71.174,78.40196441,17328.01874,48528.4273,5
71.175,78.39901629,17328.53579,48505.6778,5
71.176,78.39774529,17328.91224,48486.7232,5
71.177,78.39816738,17329.14422,48471.7956,5
71.178,78.40027737,17329.22966,48461.0744,5
71.179,78.4040489,17329.16833,48454.6925,5
71.18,78.40943482,17328.96178,48452.7325,5
71.181,78.41636777,17328.61328,48455.2176,5
71.182,78.42476106,17328.12774,48462.1139,5
71.183,78.43450975,17327.51163,48473.3395,5
71.184,78.44549204,17326.77286,48488.761,5
71.185,78.45757078,17325.9207,48508.1873,5
71.186,78.47059521,17324.96563,48531.3768,5
71.187,78.48440293,17323.91923,48558.048,5
71.188,78.49882189,17322.79404,48587.8764,5
71.189,78.5136726,17321.60345,48620.4914,5
71.19,78.52877039,17320.36152,48655.4886,5
71.191,78.54392769,17319.08289,48692.4401,5
71.192,78.55895638,17317.7826,48730.8912,5
71.193,78.57367015,17316.47596,48770.362,5
71.194,78.58788677,17315.17839,48810.3618,5
71.195,78.60143036,17313.9053,48850.3985,5
71.196,78.61413355,17312.67189,48889.9751,5
71.197,78.62583947,17311.493,48928.595,5
71.198,78.63640374,17310.38299,48965.7763,5
71.199,78.64569616,17309.3555,49001.0593,5
71.2,78.6536023,17308.42337,49034.0033,5
71.201,78.66002489,17307.5984,49064.1919,5
71.202,78.66488494,17306.89126,49091.2481,5
71.203,78.66812276,17306.31129,49114.8371,5
71.204,78.66969861,17305.86635,49134.6622,5
71.205,78.66959319,17305.56274,49150.4712,5
71.206,78.66780788,17305.40504,49162.0672,5
71.207,78.66436468,17305.39602,49169.3091,5
71.208,78.65930601,17305.53658,49172.1045,5
71.209,78.65269413,17305.82569,49170.415,5
71.21,78.64461045,17306.26037,49164.2648,5
71.211,78.6351545,17306.8357,49153.7353,5
71.212,78.62444276,17307.54485,49138.9562,5
71.213,78.61260728,17308.37915,49120.1103,5
71.214,78.59979402,17309.32821,49097.438,5
71.215,78.58616114,17310.38002,49071.2262,5
71.216,78.57187707,17311.52113,49041.7997,5
71.217,78.55711842,17312.73683,49009.5247,5
71.218,78.54206786,17314.01138,48974.8086,5
71.219,78.52691185,17315.3282,48938.086,5
71.22,78.51183835,17316.67013,48899.8105,5
71.221,78.49703452,17318.0197,48860.4574,5
71.222,78.48268432,17319.35936,48820.5199,5
71.223,78.4689663,17320.67177,48780.4939,5
71.224,78.4560513,17321.94001,48740.871,5
71.225,78.4441003,17323.14786,48702.1416,5
71.226,78.43326244,17324.28,48664.7882,5
71.227,78.42367308,17325.32223,48629.2714,5
71.228,78.41545206,17326.26165,48596.0248,5
71.229,78.40870224,17327.08681,48565.4586,5
71.23,78.40350811,17327.78787,48537.9529,5
71.231,78.39993475,17328.35666,48513.8445,5
71.232,78.39802697,17328.7868,48493.4255,5
71.233,78.39780873,17329.07371,48476.9488,5
71.234,78.39928285,17329.21465,48464.6205,5
71.235,78.40243093,17329.2087,48456.5897,5
71.236,78.40721364,17329.05673,48452.9517,5
71.237,78.41357116,17328.76139,48453.7548,5
71.238,78.42142398,17328.32695,48458.9926,5
71.239,78.43067393,17327.75933,48468.5982,5
71.24,78.44120539,17327.06589,48482.4517,5
71.241,78.45288682,17326.25541,48500.3876,5
71.242,78.46557239,17325.33792,48522.1881,5
71.243,78.47910387,17324.32461,48547.5822,5
71.244,78.49331259,17323.22766,48576.2562,5
71.245,78.50802163,17322.06017,48607.8618,5
71.246,78.523048,17320.83594,48642.0107,5
71.247,78.53820494,17319.56943,48678.2777,5
71.248,78.55330428,17318.27554,48716.2142,5
71.249,78.56815874,17316.96948,48755.3554,5
71.25,78.58258429,17315.66668,48795.2164,5
71.251,78.59640239,17314.38254,48835.2986,5
71.252,78.6094422,17313.13236,48875.1043,5
71.253,78.62154266,17311.93115,48914.1425,5
71.254,78.63255445,17310.79346,48951.9262,5
71.255,78.64234182,17309.73324,48987.9799,5
71.256,78.65078421,17308.76362,49021.8546,5
71.257,78.6577777,17307.89684,49053.1311,5
71.258,78.66323629,17307.14401,49081.4162,5
71.259,78.66709289,17306.51497,49106.3519,5
71.26,78.66930015,17306.01818,49127.6281,5
71.261,78.66983102,17305.66053,49144.9818,5
71.262,78.66867904,17305.44726,49158.1927,5
71.263,78.66585844,17305.38185,49167.0922,5
71.264,78.66140397,17305.4659,49171.5722,5
71.265,78.65537047,17305.69912,49171.5797,5
71.266,78.64783222,17306.07927,49167.1116,5
71.267,78.63888202,17306.60215,49158.2222,5
71.268,78.62863012,17307.26166,49145.0277,5
71.269,78.61720284,17308.0498,49127.6958,5
71.27,78.60474109,17308.95682,49106.4404,5
71.271,78.59139865,17309.9713,49081.5272,5
71.272,78.57734029,17311.08033,49053.2727,5
71.273,78.56273978,17312.26965,49022.0313,5
71.274,78.54777777,17313.52387,48988.1894,5
71.275,78.53263954,17314.8267,48952.1695,5
71.276,78.51751277,17316.16119,48914.4248,5
71.277,78.50258519,17317.50993,48875.4251,5
71.278,78.48804224,17318.85539,48835.6509,5
71.279,78.47406479,17320.18012,48795.5968,5
71.28,78.46082683,17321.467,48755.7634,5
71.281,78.44849334,17322.69953,48716.6425,5
71.282,78.43721815,17323.86201,48678.7137,5
71.283,78.42714203,17324.93981,48642.4469,5
71.284,78.4183909,17325.9195,48608.2932,5
71.285,78.41107418,17326.78909,48576.6711,5
71.286,78.40528346,17327.53809,48547.966,5
71.287,78.40109126,17328.15772,48522.5337,5
71.288,78.39855013,17328.64089,48500.6899,5
71.289,78.39769196,17328.98234,48482.6998,5
71.29,78.39852758,17329.17865,48468.7815,5
71.291,78.4010466,17329.22819,48459.1097,5
71.292,78.40521755,17329.13119,48453.8056,5
71.293,78.41098827,17328.88961,48452.9309,5
71.294,78.41828659,17328.50713,48456.495,5
71.295,78.42702126,17327.98904,48464.4591,5
71.296,78.4370831,17327.34219,48476.7271,5
