Time,Inputshaft_rpm,Propeller_torque,InputShaft_torque,ShipSpeed
0.0770000000000001,78.51988482,46128.4228,17272.26119,5
0.0780000000000001,78.53325213,45458.8801,17272.60364,5
0.0790000000000001,78.54564791,44505.8191999999,17273.06321,5
0.0800000000000001,78.55752113,43425.8317999999,17273.58146,5
0.0810000000000001,78.56827968,42267.5071999999,17274.21636,5
0.0820000000000001,78.57779311,41050.9916999999,17274.96516,5
0.0830000000000001,78.58594892,39881.9893,17275.82392,5
0.0840000000000001,78.59265367,38927.8517,17276.79089,5
0.0850000000000001,78.59783312,38280.1592,17277.86971,5
0.0860000000000001,78.60143182,37888.7621,17279.07071,5
0.0870000000000001,78.60341247,37659.8327,17280.40856,5
0.0880000000000001,78.60375582,37595.9532,17281.89712,5
0.0890000000000001,78.60246116,37805.7061,17283.54485,5
0.0900000000000001,78.59954702,38382.5671000001,17285.35501,5
0.0910000000000001,78.59505102,39312.2813000001,17287.3318,5
0.0920000000000001,78.58902827,40512.2081000001,17289.48725,5
0.0930000000000001,78.58154901,41917.7691000001,17291.84069,5
0.0940000000000001,78.57269714,43495.0877000001,17294.40745,5
0.0950000000000001,78.56257102,45184.3950000001,17297.18379,5
0.0960000000000001,78.55128596,46877.2717000001,17300.14159,5
0.0970000000000001,78.53897586,48478.6678000001,17303.24023,5
0.0980000000000001,78.52579158,49975.3992000001,17306.44759,5
0.0990000000000001,78.51189613,51417.4672000001,17309.75168,5
0.1,78.49745965,52822.2600000001,17313.15092,5
0.101,78.48265729,54117.4659000001,17316.63066,5
0.102,78.46767082,55187.3426000001,17320.14759,5
0.103,78.45269064,55956.6641,17323.63801,5
0.104,78.4379146,56419.2115,17327.04469,5
0.105,78.42354211,56598.365,17330.33943,5
0.106,78.40976637,56513.3831,17333.52254,5
0.107,78.39676884,56194.0421,17336.60075,5
0.108,78.38471803,55697.4527,17339.56425,5
0.109,78.37377097,55077.7633999999,17342.38298,5
0.11,78.36407353,54340.2213999999,17345.02422,5
0.111,78.35575723,53449.4912999999,17347.47446,5
0.112,78.34893372,52395.8403999999,17349.74597,5
0.113,78.34369026,51240.5614999999,17351.86275,5
0.114,78.34008885,50082.9876999999,17353.83822,5
0.115,78.33816888,48997.9068999999,17355.66329,5
0.116,78.33795052,48020.8545999999,17357.31312,5
0.117,78.33943596,47179.2732999999,17358.76549,5
0.118,78.3426079,46514.8476,17360.01488,5
0.119,78.34742713,46060.1811,17361.07168,5
0.12,78.35383172,45804.2073,17361.94844,5
0.121,78.36173908,45704.8756,17362.64533,5
0.122,78.37104996,45740.7293,17363.14641,5
0.123,78.3816521,45937.4941,17363.42929,5
0.124,78.39342163,46335.9119000001,17363.48003,5
0.125,78.40622253,46940.3838000001,17363.30264,5
0.126,78.41990542,47706.9412000001,17362.91698,5
0.127,78.43430776,48572.4959000001,17362.34843,5
0.128,78.44925605,49477.9254000001,17361.61777,5
0.129,78.46456932,50364.5076000001,17360.73847,5
0.13,78.48006242,51174.2625000001,17359.72212,5
0.131,78.49554804,51874.8533000001,17358.58663,5
0.132,78.51083766,52479.5779,17357.35999,5
0.133,78.52574247,53022.3226,17356.07653,5
0.134,78.54007542,53503.9955,17354.76798,5
0.135,78.5536548,53873.5172,17353.45599,5
0.136,78.56630834,54069.8793,17352.15113,5
0.137,78.57787679,54075.0225,17350.85875,5
0.138,78.58821609,53915.4799,17349.58613,5
0.139,78.59719834,53621.3261,17348.3451,5
0.14,78.60471276,53205.6416,17347.14784,5
0.141,78.61066743,52690.1978999999,17345.99994,5
0.142,78.61499167,52127.8014999999,17344.8972,5
0.143,78.61763809,51571.9392999999,17343.82921,5
0.144,78.61858332,51025.0470999999,17342.78712,5
0.145,78.61782714,50441.0757999999,17341.76933,5
0.146,78.61539083,49793.9966999999,17340.78143,5
0.147,78.61131568,49131.1037999999,17339.83167,5
0.148,78.60566213,48539.6558999999,17338.92669,5
0.149,78.59850903,48066.7151,17338.07089,5
0.15,78.58995261,47692.5813,17337.26865,5
0.151,78.58010484,47386.5818,17336.52597,5
0.152,78.56909158,47166.3692,17335.8496,5
0.153,78.55705088,47077.6443,17335.2444,5
0.154,78.54413149,47123.1736,17334.7118,5
0.155,78.53049147,47243.4806,17334.25009,5
0.156,78.51629649,47383.4316,17333.85538,5
0.157,78.50171805,47559.3843,17333.52113,5
0.158,78.48693191,47835.5777,17333.23594,5
0.159,78.47211682,48236.7234000001,17332.98201,5
0.16,78.45745328,48706.5608000001,17332.73605,5
0.161,78.44312192,49161.7459,17332.47284,5
0.162,78.42930123,49566.3018,17332.16876,5
0.163,78.41616498,49932.5452,17331.80284,5
0.164,78.40387969,50261.4992,17331.35534,5
0.165,78.39260259,50516.7816,17330.80616,5
0.166,78.38247979,50670.2749,17330.1357,5
0.167,78.37364414,50748.1093,17329.32835,5
0.168,78.36621278,50800.2531,17328.37605,5
0.169,78.36028442,50826.6574,17327.27872,5
0.17,78.35593726,50762.947,17326.04103,5
0.171,78.35322785,50554.8586,17324.66793,5
0.172,78.35219084,50229.5204999999,17323.16228,5
0.173,78.35283917,49870.5411999999,17321.52637,5
0.174,78.35516401,49529.2183999999,17319.76537,5
0.175,78.35913446,49187.6289,17317.88948,5
0.176,78.36469754,48816.3622,17315.9122,5
0.177,78.37177899,48440.448,17313.84591,5
0.178,78.38028512,48119.0053,17311.69765,5
0.179,78.39010532,47868.0647,17309.46838,5
0.18,78.40111458,47639.5863,17307.1559,5
0.181,78.41317546,47393.6266,17304.75936,5
0.182,78.4261395,47167.8441,17302.28224,5
0.183,78.4398485,47045.1503,17299.73208,5
0.184,78.45413618,47056.1002,17297.11812,5
0.185,78.46883025,47143.3705,17294.44908,5
0.186,78.48375484,47236.6823,17291.73346,5
0.187,78.49873249,47338.3927,17288.98233,5
0.188,78.51358573,47506.2572,17286.21255,5
0.189,78.52785896,47759.5994,17283.47144,5
0.19,78.54149267,48039.5964,17280.79089,5
0.191,78.55432919,48280.7275,17278.19643,5
0.192,78.56672889,48496.3386,17275.65114,5
0.193,78.57818111,48759.3334,17273.21591,5
0.194,78.58854395,49098.4092000001,17270.91318,5
0.195,78.59768798,49445.8247,17268.76315,5
0.196,78.60549819,49707.2292,17266.78272,5
0.197,78.61187601,49863.6521,17264.98353,5
0.198,78.61674137,49976.212,17263.37008,5
0.199,78.62003473,50094.9147,17261.94015,5
0.2,78.6217183,50195.9692,17260.68909,5
0.201,78.62177596,50225.4151,17259.61754,5
0.202,78.62021137,50179.3103,17258.73911,5
0.203,78.61704514,50106.0592,17258.08208,5
0.204,78.61231229,50031.0868,17257.68102,5
0.205,78.60606192,49915.1533,17257.56026,5
0.206,78.59835955,49710.167,17257.71897,5
0.207,78.58929074,49437.5479,17258.12987,5
0.208,78.57896292,49178.352,17258.75621,5
0.209,78.56750315,48983.2922,17259.57687,5
0.21,78.555052,48821.2909,17260.60027,5
0.211,78.54175709,48634.3036,17261.85366,5
0.212,78.5277703,48422.8769,17263.35406,5
0.213,78.5132498,48246.9184,17265.08384,5
0.214,78.49836418,48144.0846,17266.99159,5
0.215,78.48329396,48081.1789,17269.0179,5
0.216,78.46822796,48006.5084,17271.1236,5
0.217,78.45335651,47929.4654,17273.29634,5
0.218,78.43886578,47914.1217,17275.53122,5
0.219,78.42493651,47991.9437,17277.80519,5
0.22,78.41174571,48112.4299,17280.07008,5
0.221,78.39946735,48201.4405,17282.27169,5
0.222,78.38826872,48250.6903,17284.37799,5
0.223,78.37830327,48318.8003,17286.39109,5
0.224,78.36970403,48443.7145,17288.3322,5
0.225,78.36258135,48586.7693,17290.21221,5
0.226,78.35702552,48684.6052,17292.01284,5
0.227,78.35311058,48735.991,17293.69384,5
0.228,78.35089524,48802.2754,17295.21975,5
0.229,78.3504192,48918.1645,17296.58459,5
0.23,78.35169729,49034.2221,17297.81531,5
0.231,78.35471536,49072.7273,17298.95264,5
0.232,78.35943071,49025.9308,17300.0248,5
0.233,78.36577673,48967.0138,17301.0334,5
0.234,78.37366828,48958.8233,17301.95978,5
0.235,78.38300507,48979.6233,17302.78435,5
0.236,78.39367181,48959.7975,17303.50306,5
0.237,78.40553679,48875.4624,17304.12985,5
0.238,78.41845155,48774.0736,17304.68602,5
0.239,78.4322528,48704.4766,17305.18695,5
0.24,78.4467663,48652.8435,17305.63722,5
0.241,78.46181061,48571.8261,17306.03681,5
0.242,78.47719938,48457.9673,17306.39185,5
0.243,78.4927421,48366.4345,17306.72047,5
0.244,78.50824477,48341.2493,17307.0489,5
0.245,78.52351188,48357.6545,17307.40091,5
0.246,78.53835012,48356.8782,17307.78934,5
0.247,78.55257275,48326.1556,17308.21645,5
0.248,78.56600301,48314.9094,17308.68318,5
0.249,78.57847542,48366.3159,17309.19993,5
0.25,78.58983564,48459.3614,17309.79039,5
0.251,78.59994045,48540.299,17310.48472,5
0.252,78.60865937,48597.8766,17311.30658,5
0.253,78.61587824,48676.5751,17312.26322,5
0.254,78.62150336,48809.0635,17313.34543,5
0.255,78.62546464,48962.1533,17314.53627,5
0.256,78.62771656,49072.972,17315.82181,5
0.257,78.62823735,49127.7606,17317.19613,5
0.258,78.62702766,49176.0778,17318.65909,5
0.259,78.62410971,49260.8132,17320.21047,5
0.26,78.61952705,49359.1948,17321.84612,5
0.261,78.61334438,49414.3247,17323.55814,5
0.262,78.60564693,49412.308,17325.33707,5
0.263,78.59653923,49398.2368,17327.17322,5
0.264,78.58614357,49409.4662,17329.05636,5
0.265,78.57459832,49419.7527,17330.97543,5
0.266,78.56205599,49373.6511,17332.91991,5
0.267,78.54868078,49265.9194,17334.8821,5
0.268,78.53464571,49156.5495,17336.85803,5
0.269,78.52012981,49097.4964,17338.84571,5
0.27,78.50531567,49067.2718,17340.84198,5
0.271,78.4903875,49000.4706,17342.84023,5
0.272,78.47552943,48873.458,17344.83031,5
0.273,78.46092371,48733.6774,17346.79945,5
0.274,78.44674893,48636.9455,17348.73243,5
0.275,78.43317834,48578.9728,17350.61062,5
0.276,78.4203784,48510.7348,17352.41166,5
0.277,78.40850727,48411.6753,17354.11162,5
0.278,78.39771278,48318.9174,17355.68958,5
0.279,78.38812991,48274.8947,17357.13144,5
0.28,78.37987799,48268.4874,17358.4297,5
0.281,78.37305867,48251.205,17359.57872,5
0.282,78.36775517,48204.7316,17360.56875,5
0.283,78.36403245,48166.0026,17361.38351,5
0.284,78.36193757,48176.149,17362.00384,5
0.285,78.36149923,48224.7468,17362.41506,5
0.286,78.36272638,48265.6305,17362.61294,5
0.287,78.36560645,48280.4253,17362.60406,5
0.288,78.37010441,48300.7289,17362.40047,5
0.289,78.37616316,48358.9915,17362.01284,5
0.29,78.38370523,48438.0006,17361.4466,5
0.291,78.39263497,48490.6382,17360.70309,5
0.292,78.40284042,48503.3009,17359.78364,5
0.293,78.4141947,48514.8989,17358.69269,5
0.294,78.42655736,48564.0569,17357.43761,5
0.295,78.4397761,48636.1739,17356.02582,5
0.296,78.45368911,48682.5656,17354.46237,5
0.297,78.46812771,48685.1968,17352.75034,5
0.298,78.48291867,48678.5454,17350.89426,5
0.299,78.49788589,48699.8928,17348.90371,5
0.3,78.51285175,48737.9774,17346.79411,5
0.301,78.52763859,48751.3067,17344.5837,5
0.302,78.54207091,48730.0714,17342.28887,5
0.303,78.55597819,48714.3369,17339.92152,5
0.304,78.56919761,48741.187,17337.49103,5
0.305,78.58157601,48792.5774,17335.00974,5
0.306,78.59297069,48816.6978,17332.49806,5
0.307,78.60324956,48796.3049,17329.98533,5
0.308,78.61229139,48772.686,17327.50532,5
0.309,78.61998702,48792.5972,17325.08932,5
0.31,78.62624151,48848.668,17322.7613,5
0.311,78.6309764,48891.7115,17320.53773,5
0.312,78.63413157,48896.5167,17318.43122,5
0.313,78.63566603,48892.4245,17316.45432,5
0.314,78.63555805,48919.8928,17314.62056,5
0.315,78.63380521,48974.3852,17312.94219,5
0.316,78.63042455,49013.5321,17311.42715,5
0.317,78.62545304,49015.4248,17310.07783,5
0.318,78.6189476,49007.2377,17308.89236,5
0.319,78.6109847,49026.3247,17307.8669,5
0.32,78.60165929,49068.8093,17306.9967,5
0.321,78.59108359,49095.8189,17306.27511,5
0.322,78.57938588,49086.6564,17305.69175,5
0.323,78.56670935,49064.5668,17305.23199,5
0.324,78.55321067,49060.9395,17304.87879,5
0.325,78.53905792,49069.7906,17304.61584,5
0.326,78.52442793,49056.5625,17304.43016,5
0.327,78.50950326,49008.208,17304.31217,5
0.328,78.49446936,48953.5334,17304.25351,5
0.329,78.47951224,48924.443,17304.244,5
0.33,78.46481659,48911.5511,17304.26965,5
0.331,78.45056414,48876.2025,17304.31275,5
0.332,78.43693194,48803.2074,17304.35352,5
0.333,78.42409032,48722.2165,17304.3724,5
0.334,78.41220067,48668.6721,17304.35159,5
0.335,78.40141316,48638.1812,17304.27567,5
0.336,78.3918646,48596.5483,17304.13104,5
0.337,78.38367665,48530.3901,17303.9051,5
0.338,78.37695442,48467.4009,17303.58543,5
0.339,78.37178534,48438.0532,17303.15958,5
0.34,78.36823833,48432.3999,17302.61573,5
0.341,78.36636294,48413.0764,17301.94377,5
0.342,78.3661886,48367.8318,17301.13676,5
0.343,78.36772388,48329.2057,17300.19197,5
0.344,78.3709559,48332.7915,17299.1114,5
0.345,78.37584994,48369.6065,17297.90172,5
0.346,78.38234941,48397.1882,17296.57376,5
0.347,78.39037624,48395.0871,17295.14172,5
0.348,78.3998316,48390.4463,17293.62227,5
0.349,78.41059717,48419.9931,17292.03351,5
0.35,78.42253668,48480.3138,17290.39393,5
0.351,78.435498,48533.0439,17288.72153,5
0.352,78.44931533,48556.5655,17287.0335,5
0.353,78.46381168,48573.662,17285.3464,5
0.354,78.4788013,48618.7836,17283.67678,5
0.355,78.49409211,48690.6954,17282.04174,5
0.356,78.50939373,48754.4899,17280.49678,5
0.357,78.52441172,48788.3911,17279.03368,5
0.358,78.5392405,48810.6996,17277.61449,5
0.359,78.55359776,48851.7835,17276.28836,5
0.36,78.5668505,48911.6568,17275.11998,5
0.361,78.5791287,48961.5126,17274.06461,5
0.362,78.59088345,48985.2124,17273.06667,5
0.363,78.60152282,49001.6249,17272.18512,5
0.364,78.61091828,49036.5453,17271.42237,5
0.365,78.61895869,49084.6141,17270.77973,5
0.366,78.62555153,49115.229,17270.25834,5
0.367,78.6306237,49114.7745,17269.86095,5
0.368,78.63412162,49106.4048,17269.5944,5
0.369,78.63601066,49119.3741,17269.47138,5
0.37,78.63627424,49149.7733,17269.5102,5
0.371,78.63491299,49166.5501,17269.73216,5
0.372,78.63194416,49154.2623,17270.15826,5
0.373,78.62740141,49133.577,17270.80695,5
0.374,78.62133459,49131.6942,17271.69359,5
0.375,78.61380951,49144.26,17272.82953,5
0.376,78.6049078,49141.8607,17274.21897,5
0.377,78.59472725,49112.0274,17275.85501,5
0.378,78.58338245,49078.0096,17277.71896,5
0.379,78.57100459,49067.4097,17279.78603,5
0.38,78.55773993,49073.4402,17282.03388,5
0.381,78.54374681,49062.7027,17284.44658,5
0.382,78.52919283,49019.9526,17287.00878,5
0.383,78.51425344,48969.1156,17289.69452,5
0.384,78.49911212,48941.5258,17292.4613,5
0.385,78.48396025,48934.0855,17295.25691,5
0.386,78.46899499,48913.9318,17298.03506,5
0.387,78.45441446,48863.1924,17300.76744,5
0.388,78.44041204,48803.2313,17303.44287,5
0.389,78.42717193,48765.9725,17306.0555,5
0.39,78.41486702,48751.4999,17308.59365,5
0.391,78.40365795,48728.9915,17311.0392,5
0.392,78.3936917,48678.8395,17313.3768,5
0.393,78.38509847,48618.7071,17315.60313,5
0.394,78.37798823,48579.3631,17317.72666,5
0.395,78.3724483,48564.4031,17319.7575,5
0.396,78.36854338,48548.2006,17321.69623,5
0.397,78.36631703,48512.8452,17323.53099,5
0.398,78.3657931,48472.2442,17325.2447,5
0.399,78.36697566,48451.2722,17326.8259,5
0.4,78.36984781,48450.6689,17328.2737,5
0.401,78.37437064,48446.9902,17329.59334,5
0.402,78.38048389,48426.9112,17330.7863,5
0.403,78.38810836,48407.1574,17331.84336,5
0.404,78.39714898,48411.866,17332.74615,5
0.405,78.40749721,48438.9045,17333.47605,5
0.406,78.41903174,48462.2221,17334.02409,5
0.407,78.43161808,48467.2698,17334.39539,5
0.408,78.4451082,48470.6044,17334.60622,5
0.409,78.45934119,48496.6602,17334.67727,5
0.41,78.47414521,48543.8955,17334.62826,5
0.411,78.48934006,48587.0427,17334.47731,5
0.412,78.50473969,48612.0538,17334.24379,5
0.413,78.52015411,48635.0629,17333.95136,5
0.414,78.53539111,48678.9607,17333.62786,5
0.415,78.5502583,48740.1289,17333.30176,5
0.416,78.56456585,48791.8146,17332.99747,5
0.417,78.5781299,48820.014,17332.73259,5
0.418,78.5907759,48842.4284,17332.51877,5
0.419,78.60234154,48883.875,17332.365,5
0.42,78.61267882,48941.4574,17332.28027,5
0.421,78.62165579,48987.3307,17332.27294,5
0.422,78.62915843,49005.7173,17332.34714,5
0.423,78.63509291,49013.8481,17332.49922,5
0.424,78.63938792,49038.1446,17332.71784,5
0.425,78.64199622,49077.8602,17332.98862,5
0.426,78.64289486,49105.5211,17333.30062,5
0.427,78.64208413,49103.5767,17333.65027,5
0.428,78.63958593,49087.7416,17334.04071,5
0.429,78.63544234,49085.812,17334.47776,5
0.43,78.62971463,49100.8919,17334.96634,5
0.431,78.62248241,49108.302,17335.50963,5
0.432,78.6138426,49089.2288,17336.11049,5
0.433,78.60390784,49055.0714,17336.77276,5
0.434,78.59280475,49030.5621,17337.5006,5
0.435,78.58067217,49020.2463,17338.29671,5
0.436,78.5676597,49004.2246,17339.16072,5
0.437,78.55392613,48967.4673,17340.08913,5
0.438,78.53963787,48921.0829,17341.07566,5
0.439,78.52496725,48886.4347,17342.11091,5
0.44,78.51009097,48865.1631,17343.18086,5
0.441,78.4951887,48837.2578,17344.26558,5
0.442,78.48044189,48789.6637,17345.33962,5
0.443,78.46603216,48735.317,17346.37429,5
0.444,78.45213939,48696.0218,17347.34076,5
0.445,78.43893926,48672.9639,17348.2122,5
0.446,78.42660069,48645.7803,17348.9647,5
0.447,78.41528325,48601.3996,17349.57745,5
0.448,78.40513469,48552.5944,17350.03339,5
0.449,78.39628845,48520.5593,17350.32044,5
0.45,78.38886125,48505.7867,17350.43215,5
0.451,78.38295093,48487.742,17350.36706,5
0.452,78.37863477,48453.8748,17350.12661,5
0.453,78.3759685,48417.7239,17349.71326,5
0.454,78.37498577,48400.822,17349.12991,5
0.455,78.37569794,48403.2036,17348.38113,5
0.456,78.3780938,48403.3198,17347.47458,5
0.457,78.38213952,48387.7754,17346.42086,5
0.458,78.38777916,48370.0817,17345.23121,5
0.459,78.39493582,48372.4343,17343.91414,5
0.46,78.40351373,48395.2664,17342.47321,5
0.461,78.41340058,48416.3559,17340.90709,5
0.462,78.42446995,48421.0271,17339.21206,5
0.463,78.43658327,48422.3768,17337.3849,5
0.464,78.4495915,48443.8133,17335.42503,5
0.465,78.4633367,48487.3753,17333.33481,5
0.466,78.47765366,48530.6176,17331.1191,5
0.467,78.49237176,48556.1493,17328.78491,5
0.468,78.50731673,48573.9723,17326.34195,5
0.469,78.52231236,48607.0237,17323.80394,5
0.47,78.53718198,48660.1306,17321.18942,5
0.471,78.55174983,48714.1587,17318.52146,5
0.472,78.56584266,48752.0909,17315.82611,5
0.473,78.57929149,48780.8105,17313.13047,5
0.474,78.59193362,48819.5874,17310.46149,5
0.475,78.60361461,48872.3674,17307.84609,5
0.476,78.61419008,48922.2783,17305.31174,5
0.477,78.62352728,48955.0792,17302.88623,5
0.478,78.63150672,48978.3481,17300.59576,5
0.479,78.63802402,49009.9313,17298.46187,5
0.48,78.64299208,49052.2433,17296.49892,5
0.481,78.64634323,49088.3638,17294.71375,5
0.482,78.64803101,49105.1671,17293.10761,5
0.483,78.64803113,49111.112,17291.67907,5
0.484,78.64634175,49123.975,17290.42607,5
0.485,78.64298323,49145.7276,17289.34626,5
0.486,78.63799767,49159.5577,17288.43604,5
0.487,78.63144828,49153.1639,17287.68987,5
0.488,78.6234186,49135.9216,17287.1008,5
0.489,78.61401121,49126.017,17286.66184,5
0.49,78.60334602,49125.3128,17286.3673,5
0.491,78.59155823,49116.7875,17286.21306,5
0.492,78.57879612,49088.2273,17286.19576,5
0.493,78.56521892,49049.4921,17286.31177,5
0.494,78.55099471,49019.4206,17286.55667,5
0.495,78.53629826,49000.3137,17286.9253,5
0.496,78.52130882,48975.2089,17287.41181,5
0.497,78.50620795,48931.8789,17288.00904,5
0.498,78.49117749,48880.5841,17288.70721,5
0.499,78.47639788,48840.9566,17289.4924,5
0.5,78.46204664,48815.717,17290.34601,5
0.501,78.44829699,48787.2062,17291.24533,5
0.502,78.43531627,48741.7564,17292.16511,5
0.503,78.42326419,48688.9343,17293.07943,5
0.504,78.41229095,48649.5449,17293.96317,5
0.505,78.40253517,48628.574,17294.79296,5
0.506,78.39412202,48609.4449,17295.54762,5
0.507,78.38716132,48576.926,17296.20857,5
0.508,78.38174594,48537.5398,17296.76026,5
0.509,78.37795022,48510.3967,17297.19078,5
0.51,78.37582862,48501.6905,17297.49253,5
0.511,78.37541448,48497.5232,17297.66276,5
0.512,78.37671903,48483.9189,17297.7038,5
0.513,78.37973066,48465.9475,17297.62291,5
0.514,78.38441455,48460.1031,17297.43146,5
0.515,78.3907129,48471.3151,17297.1438,5
0.516,78.39854549,48486.5653,17296.77579,5
0.517,78.40781096,48493.3778,17296.34351,5
0.518,78.41838839,48497.0277,17295.86201,5
0.519,78.43013946,48512.6914,17295.34462,5
0.52,78.44291071,48543.8878,17294.8026,5
0.521,78.45653616,48577.3769,17294.24509,5
0.522,78.4708399,48601.4441,17293.67951,5
0.523,78.48563875,48621.9246,17293.11196,5
0.524,78.50074484,48653.6234,17292.54789,5
0.525,78.51596819,48699.1088,17291.99259,5
0.526,78.53111905,48744.4182,17291.45176,5
0.527,78.54574635,48777.7797,17290.94882,5
0.528,78.55976284,48805.3496,17290.48491,5
0.529,78.57300789,48842.226,17290.07145,5
0.53,78.58582844,48890.9346,17289.68623,5
0.531,78.59772526,48937.3562,17289.36381,5
0.532,78.60855519,48969.5344,17289.11723,5
0.533,78.61818819,48993.6101,17288.95975,5
0.534,78.62650887,49024.7379,17288.90356,5
0.535,78.63341811,49065.4356,17288.95809,5
0.536,78.63883466,49101.2855,17289.12872,5
0.537,78.6426966,49120.1343,17289.41728,5
0.538,78.64496215,49128.5399,17289.8253,5
0.539,78.64560947,49142.7566,17290.36008,5
0.54,78.64463495,49166.3134,17291.04059,5
0.541,78.64205075,49184.6847,17291.89839,5
0.542,78.63788289,49184.4192,17292.96921,5
0.543,78.63217135,49170.9207,17294.27678,5
0.544,78.62497288,49160.9621,17295.81776,5
0.545,78.61636511,49160.2325,17297.56021,5
0.546,78.60644896,49156.1956,17299.46027,5
0.547,78.59534676,49135.4515,17301.48781,5
0.548,78.58319656,49101.7371,17303.64157,5
0.549,78.5701456,49070.4808,17305.93973,5
0.55,78.55634736,49048.0243,17308.39175,5
0.551,78.54196328,49023.9831,17310.97421,5
0.552,78.52716646,48986.5303,17313.63201,5
0.553,78.51214271,48939.0458,17316.30455,5
0.554,78.49708642,48895.465,17318.95469,5
0.555,78.48219297,48861.416,17321.57556,5
0.556,78.46765258,48827.4364,17324.17071,5
0.557,78.45364851,48783.2338,17326.72726,5
0.558,78.44035861,48732.7523,17329.20766,5
0.559,78.42795602,48689.1274,17331.56786,5
0.56,78.41660572,48656.8375,17333.78504,5
0.561,78.40645768,48626.0596,17335.8692,5
0.562,78.39764056,48587.0492,17337.84734,5
0.563,78.39026011,48544.4387,17339.73316,5
0.564,78.38440241,48511.4894,17341.50752,5
0.565,78.38013841,48492.2315,17343.12562,5
0.566,78.37752551,48476.2806,17344.54455,5
0.567,78.37660432,48453.5642,17345.74903,5
0.568,78.377393,48428.5879,17346.75575,5
0.569,78.37988324,48414.4837,17347.59483,5
0.57,78.38404067,48415.0548,17348.2839,5
0.571,78.38980918,48419.6606,17348.81472,5
0.572,78.39711611,48418.0635,17349.16051,5
0.573,78.40587494,48414.7476,17349.29637,5
0.574,78.4159847,48422.8451,17349.21652,5
0.575,78.42732782,48445.8815,17348.93682,5
0.576,78.4397689,48472.4595,17348.48347,5
0.577,78.45315617,48491.3945,17347.8789,5
0.578,78.46732489,48506.7448,17347.136,5
0.579,78.48210084,48532.1458,17346.26384,5
0.58,78.49730252,48572.0074,17345.27802,5
0.581,78.51274181,48615.0608,17344.20604,5
0.582,78.5282248,48648.9824,17343.08258,5
0.583,78.54355399,48676.2713,17341.93808,5
0.584,78.55853256,48710.0378,17340.78953,5
0.585,78.57296922,48755.6862,17339.64074,5
0.586,78.58668214,48803.3358,17338.49205,5
0.587,78.59950067,48840.8511,17337.35195,5
0.588,78.61126547,48869.4307,17336.24164,5
0.589,78.62182856,48900.7898,17335.18861,5
0.59,78.6310551,48940.3818,17334.21406,5
0.591,78.63882685,48979.7646,17333.32348,5
0.592,78.64504627,49008.0798,17332.5073,5
0.593,78.64963934,49026.3723,17331.75065,5
0.594,78.65255605,49045.1494,17331.04458,5
0.595,78.65376917,49069.0881,17330.39116,5
0.596,78.65327251,49090.317,17329.80056,5
0.597,78.65107985,49099.3598,17329.28433,5
0.598,78.64722456,49098.2092,17328.85078,5
0.599,78.6417596,49097.2928,17328.50464,5
0.6,78.634757,49100.7035,17328.24883,5
0.601,78.62630694,49100.3715,17328.08512,5
0.602,78.61651664,49087.3019,17328.01297,5
0.603,78.60550931,49064.2269,17328.02843,5
0.604,78.59342283,49042.0704,17328.1249,5
0.605,78.58040811,49025.1094,17328.29544,5
0.606,78.56662692,49005.3943,17328.534,5
0.607,78.55224958,48974.1627,17328.83432,5
0.608,78.53745297,48934.4461,17329.18728,5
0.609,78.52241883,48897.3968,17329.57925,5
0.61,78.50733223,48867.3672,17329.99262,5
0.611,78.49237963,48836.3715,17330.40759,5
0.612,78.47774688,48795.6818,17330.80324,5
0.613,78.4636171,48748.6311,17331.15732,5
0.614,78.45016857,48706.8943,17331.44639,5
0.615,78.43757263,48675.1796,17331.64814,5
0.616,78.425991,48645.289,17331.74576,5
0.617,78.41557255,48607.8001,17331.73136,5
0.618,78.40645003,48565.5166,17331.6054,5
0.619,78.39873765,48530.3516,17331.3713,5
0.62,78.39252993,48507.8431,17331.02884,5
0.621,78.38790176,48490.2805,17330.57102,5
0.622,78.38490876,48467.6508,17329.98694,5
0.623,78.38358696,48441.4755,17329.26861,5
0.624,78.38395157,48422.909,17328.41648,5
0.625,78.38599562,48417.9552,17327.43954,5
0.626,78.38968924,48419.9058,17326.35008,5
0.627,78.39498043,48418.9235,17325.15694,5
0.628,78.40179699,48415.3877,17323.86208,5
0.629,78.41004886,48418.9537,17322.46231,5
0.63,78.41963002,48435.1121,17320.95403,5
0.631,78.4304198,48457.8728,17319.33714,5
0.632,78.44228401,48478.2722,17317.61542,5
0.633,78.45507631,48496.5406,17315.79418,5
0.634,78.46864019,48521.1376,17313.87809,5
0.635,78.48281119,48556.3691,17311.87176,5
0.636,78.49741884,48595.9939,17309.78303,5
0.637,78.51228799,48631.5853,17307.62642,5
0.638,78.52723988,48663.8169,17305.42347,5
0.639,78.54209349,48700.931,17303.19921,5
0.64,78.55666775,48746.6024,17300.97668,5
0.641,78.57078449,48794.1343,17298.77363,5
0.642,78.5842715,48835.0642,17296.60382,5
0.643,78.59696491,48870.2295,17294.48195,5
0.644,78.60871055,48907.9311,17292.42858,5
0.645,78.61936454,48951.7354,17290.47075,5
0.646,78.62879427,48994.8331,17288.63747,5
0.647,78.63688005,49028.8145,17286.95302,5
0.648,78.64351776,49054.7444,17285.43244,5
0.649,78.64862152,49081.1783,17284.08208,5
0.65,78.65212569,49111.7944,17282.90399,5
0.651,78.65398571,49139.721,17281.90064,5
